,210X24,210X204,210X205,210X213,210X215,220X67,220X71,220X75,220X79,220X83,220X87,220X91,220X95,220X225,220X226,220X227,220X228,220X229,220X230,220X231,220X232,220X233,220X234,220X235,220X236,300X2,300X3,300X4,300X6,300X7,300X9,300X10,300X13,300X14,300X20,310X56,310X60,310X64,310X68,310X72,310X76,310X80,310X84,311X29,311X30,311X31,311X32,311X99,311X100,311X187,311X188,261X373,261X374,261X559,261X560,261X745,261X746,330X623,330X640,330X1165,330X1168,330X1169,360X691,360X710,360X711,360X1287,360X1291,360X1292,360X1293,400X7,400X9,400X25,400X27,400X60,400X61,400X64,400X65,400X83,400X84,400X168,400X169,400X219,400X220,420X7,420X9,420X25,420X27,520X148,520X152,520X171,520X173,520X248,520X250,520X346,520X348,520X354,520X356,750X691,750X710,750X711,750X1287,750X1291,750X1292,750X1293
0,0.3599041752522362,0.35986790085688636,0.3598662475152047,0.35986762229271924,0.35986746569038514,0.38580741789685796,0.3858208619099515,0.38580741789685796,0.3858141399769743,0.38580741789685796,0.3858208619099515,0.3858069969468496,0.38581439851557875,0.4195557117111993,0.4195557117111993,0.41953817100452234,0.4195531997262541,0.41955185261803074,0.41955216370422455,0.4194491325404118,0.4194491325404118,1.0,1.0,0.0,,0.35841053112522264,0.35841081435191846,0.35842620339647496,0.35841081435191846,0.35841097257078025,0.35841097257078025,0.3584136955278963,0.35841097257078025,0.35841097257078025,0.3584094800511858,0.1602871031527734,0.16032510422383858,0.1602871031527734,0.16033662948692934,0.1602871031527734,0.16032449641606145,0.1602870057211493,0.16033611913083118,0.3583387815842204,0.35832207535341226,0.35834656615461496,0.35832251684282096,0.3583291285198483,0.35832754668205263,0.3583291285198483,0.3583291285198483,0.3583291285198483,0.3583291285198483,0.3583288452539664,0.3583291285198483,0.3583288452539664,0.3583288452539664,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1782254056716378,0.1782253068188184,0.17823616361009348,0.1783753629392702,0.17825271903407042,0.17825271903407042,0.17825271903407042,0.17825271903407042,0.1782253068188184,0.17825629989933472,0.17825271903407042,0.1782522632747449,0.17825629989933472,0.17825271903407042,0.16060479290421423,0.1606043259439255,0.1606051705185205,0.16060479290421423,0.3744288190982824,0.37443262354352197,0.37439058503836314,0.37462498533826255,0.37443262354352197,0.37443908592617176,0.3744438681495112,0.374467292058188,0.37443908592617176,0.3744438681495112,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074
1,0.35996553442314766,0.35994971215911775,0.35994849380498317,0.3599498687972428,0.35994971215911775,0.38577626759623657,0.38578929135038226,0.38577584664622816,0.385781727181076,0.38577584664622816,0.38578887040958804,0.38577584664622816,0.38578198573332445,0.41952222794555083,0.41952222794555083,0.41950881416247454,0.41952430228739285,0.4195229552719538,0.4194806082397952,0.4194193142621742,0.4194193142621742,1.0,1.0,0.0,,0.6461459817601486,0.6423055605473,0.35834629776458476,0.6415542827577154,0.3583456386282521,0.3583456386282521,0.3583483610085354,0.3583456386282521,0.3583456386282521,0.3583949135566833,0.16021902313687184,0.16029106698831855,0.16021902313687184,0.16028800468743068,0.16021902313687184,0.16029106698831855,0.160219533603546,0.160288102112141,0.3583136188319804,0.3582492296009819,0.3583214028247383,0.3582501125797992,0.3583110290602275,0.3583094473023316,0.3583110290602275,0.3583110290602275,0.3583110290602275,0.3583110290602275,0.3583111872367852,0.3583110290602275,0.3583111872367852,0.3583111872367852,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.17826977774030803,0.17826967886287762,0.17828774588243124,0.17842637961285,0.17830984509409162,0.17830984509409162,0.17830984509409162,0.17830984509409162,0.17826967886287762,0.17829845175138173,0.17830984509409162,0.17830938936644947,0.17829845175138173,0.17830984509409162,0.16066654279601286,0.16066607587007592,0.16064689337196314,0.16066654279601286,0.37446704624485616,0.37447085045761525,0.374428809212721,0.3746449687433479,0.37447085045761525,0.37447296882859854,0.3744773164232762,0.3745007424243609,0.37447296882859854,0.3744773164232762,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074
2,0.3600281991083337,0.3600149871343024,0.3600133334725863,0.3600147086341423,0.36001455196780113,0.3857438544455899,0.3857572998500188,0.3857438544455899,0.38575099816678277,0.3857434334955815,0.3857572998500188,0.3857434334955815,0.3857508357867424,0.4194882854981811,0.4194882854981811,0.4194803747217407,0.4194527467244982,0.41945002387471214,0.4194457478853296,0.4193899547266788,0.4193899547266788,1.0,1.0,0.0,,0.3585191267323979,0.3585194099111547,0.3585268580046019,0.3585194099111547,0.3585191267323979,0.35851956817795555,0.358522292093861,0.3585191267323979,0.35851956817795555,0.35850217592529243,0.16017039455408502,0.16023393305726705,0.16017039455408502,0.16024241893790067,0.16017039455408502,0.16023393305726705,0.1601709050503184,0.16024251633490352,0.3584376667860058,0.35844348494079625,0.3584476609360494,0.3584231764279975,0.35843242787475704,0.3584308455809482,0.35843242787475704,0.35843242787475704,0.35843242787475704,0.35843242787475704,0.3584325861049063,0.35843242787475704,0.3584325861049063,0.3584325861049063,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.17832136027013715,0.17832181601464722,0.1784652332711203,0.17846907835052003,0.17835199636168006,0.17835199636168006,0.17835199636168006,0.17835199636168006,0.17832181601464722,0.17834226749232532,0.17835199636168006,0.17835154065741593,0.17834226749232532,0.17835199636168006,0.1607082656958768,0.16070779879315053,0.16070975580448338,0.1607082656958768,0.374504838992037,0.37450864297495745,0.37446790211831427,0.37466495214843326,0.37450864297495745,0.37451076129669,0.37451510862869897,0.3745341927905338,0.37451076129669,0.37451510862869897,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074
3,0.2969714244683837,0.29696458310396434,0.2969635017946227,0.29696471233305916,0.29696458310396434,0.33547779299278196,0.33549402243025117,0.33547737204277356,0.3354901172543415,0.33547737204277356,0.33549402243025117,0.33547737204277356,0.3354899760313789,0.36560052216327144,0.36560052216327144,0.36555644288649314,0.3655737013124024,0.3655725275224287,0.36556540054776626,0.36539868643603224,0.36539868643603224,1.0,1.0,0.0,,0.3178460988352459,0.3178459585235595,0.31784297174784076,0.3178459585235595,0.31783991859743915,0.31783991859743915,0.31784272480261694,0.31783991859743915,0.31783991859743915,0.3178484139956645,0.08361076952908689,0.0836841903726895,0.08361076952908689,0.08369057365715019,0.08361076952908689,0.08368358256491235,0.08361132656261777,0.08369062452514815,0.31781792144188753,0.3177372784826892,0.31782521727652424,0.31773683699328054,0.3178088529312958,0.3178074499695621,0.3178088529312958,0.3178088529312958,0.3178088529312958,0.3178088529312958,0.3178089932281504,0.3178088529312958,0.3178089932281504,0.3178089932281504,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.11677730102455107,0.11677779090450748,0.11678060062841629,0.11699343215780567,0.1168122549264294,0.1168122549264294,0.1168122549264294,0.1168122549264294,0.11677779090450748,0.11681110146671807,0.1168122549264294,0.116812319713105,0.11681110146671807,0.1168122549264294,0.10347891102118745,0.10347841228144837,0.10350160438279105,0.10347891102118745,0.3155516285850439,0.3155557910951272,0.315541428055154,0.3153329191845033,0.3155557910951272,0.31553626643429367,0.31554102365618303,0.3153192250983745,0.31553626643429367,0.31554102365618303,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
4,0.2973352277796031,0.2973475296250475,0.29734644748248024,0.2973472238540973,0.2973475296250475,0.3353653993405397,0.3353816312381847,0.3353653993405397,0.33537772483220063,0.3353649783905313,0.3353816312381847,0.3353649783905313,0.3353775836565491,0.36544090092428955,0.36544090092428955,0.36543442851173197,0.36545168990387705,0.3654505165056595,0.36545072832912945,0.3652684034972712,0.3652684034972712,1.0,1.0,0.0,,0.31805269535621344,0.31805255495332596,0.3180495785750486,0.31805255495332596,0.3180451907817339,0.3180451907817339,0.31804755734980233,0.3180451907817339,0.3180451907817339,0.3180532277365477,0.0834247651999273,0.0834975933851064,0.0834247651999273,0.08350458379906774,0.0834247651999273,0.0834975933851064,0.08342532234652221,0.08350402674365598,0.31802187217056993,0.31794080510008565,0.31803093853481434,0.31794080510008565,0.31801236148947076,0.3180105161810662,0.31801236148947076,0.31801236148947076,0.31801236148947076,0.31801236148947076,0.3180120604257348,0.31801236148947076,0.3180125018761643,0.3180120604257348,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.11695312534665679,0.11695361512909214,0.11696197055373292,0.1171747631606382,0.11699195243562226,0.11699195243562226,0.1169913978136803,0.11699195243562226,0.11695361512909214,0.11698414591196364,0.11699195243562226,0.11699146269971254,0.11698414591196364,0.1169913978136803,0.10373592408434924,0.10373542548758799,0.10373580866678238,0.10373536777901772,0.3158001050377732,0.31580426603673345,0.3157681669075948,0.31553926956310197,0.31580426603673345,0.31581080482318774,0.31581599453012127,0.3158357508825249,0.31581080482318774,0.31581599453012127,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
5,0.29843708182745887,0.2984950636887933,0.29849397904938957,0.2984951935839023,0.2984950636887933,0.33502695553378775,0.3350364597868945,0.33502695553378775,0.33503928472957417,0.33502695553378775,0.3350364597868945,0.33502695553378775,0.33503956464161144,0.36504368255371966,0.36504368255371966,0.36506563318350643,0.36507510581966895,0.3650743923186267,0.36507414476312616,0.3649096666729362,0.3649096666729362,1.0,1.0,0.0,,0.3186680704635399,0.3186683712343607,0.31866542584845653,0.3186683712343607,0.3186623316712908,0.3186623316712908,0.31866470368808947,0.3186623316712908,0.3186623316712908,0.31867120023059203,0.0828606736396002,0.08292686188236853,0.0828606736396002,0.082933850214952,0.0828606736396002,0.08292686188236853,0.08286123112908206,0.08293329281264246,0.31864167048890346,0.31855977325103974,0.31864898523353996,0.3185602147404484,0.31863259906915803,0.3186311924710112,0.31863259906915803,0.31863259906915803,0.31863259906915803,0.31863259906915803,0.3186327397296558,0.31863259906915803,0.3186327397296558,0.3186327397296558,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.11750222969645067,0.11750216452377427,0.11752493836473103,0.1177165380528932,0.11754768362145943,0.11754823824340138,0.11754768362145943,0.11754768362145943,0.11750216452377427,0.11753544776636782,0.11754823824340138,0.11754774881602015,0.11753544776636782,0.11754768362145943,0.104401265260846,0.1044007670342178,0.10440059279830172,0.104401265260846,0.3167401453239729,0.31674430060602693,0.31673072111642386,0.3164776207584137,0.31674430060602693,0.3167508381674389,0.3167555869477017,0.3167754020777456,0.3167508381674389,0.3167555869477017,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
6,0.29889879870928154,0.29888497287389615,0.29888388738611715,0.2988846677719901,0.29888497287389615,0.3348850953809577,0.3348200962186468,0.3348850953809577,0.33489742612934387,0.33488467443094927,0.3348200962186468,0.33488467443094927,0.33489770610109587,0.36486479668244687,0.36486479668244687,0.3649110510620984,0.36483933941372143,0.3648381679816488,0.36483103965961616,0.36449863317599984,0.36449863317599984,1.0,1.0,0.0,,0.3189766409083184,0.31897694154292217,0.3189784263623248,0.31897694154292217,0.6421616164809089,0.318977082353876,0.318979457149605,0.6434672388730508,0.318977082353876,0.3190260930057432,0.08262178572665996,0.0827050120437111,0.08262178572665996,0.08270166679734582,0.08262178572665996,0.0827050120437111,0.08262234336135149,0.08270171706427594,0.31889241510771643,0.3188211349809718,0.31889487952724727,0.31881936902333713,0.3188930547076032,0.3188916469596794,0.3188930547076032,0.3188930547076032,0.3188930547076032,0.3188930547076032,0.31889275403264966,0.3188930547076032,0.31889275403264966,0.31889275403264966,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.11772575399237688,0.11772624334627332,0.11772738491745449,0.11795775819427592,0.11777175088600855,0.11777175088600855,0.11777175088600855,0.11777175088600855,0.11772624334627332,0.11775951813777555,0.11777175088600855,0.11777126158259241,0.11775951813777555,0.11777175088600855,0.10488191306727845,0.10488197141367833,0.10489959812547564,0.10488191306727845,0.31701946413359694,0.31702361771695836,0.3170087151117536,0.31703411514785546,0.31702361771695836,0.31700409114326994,0.31700883816335096,0.3170243249325128,0.31700409114326994,0.31700883816335096,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
7,0.29489565677159374,0.29488535756108325,0.29488428077577833,0.29488505071867777,0.29488535756108325,0.3280240311940794,0.328038740023177,0.3280240311940794,0.3280330694707243,0.3280240311940794,0.32803831908238273,0.3280240311940794,0.32803293138677037,0.35748644251502526,0.35748644251502526,0.35744386306684506,0.3574493927868323,0.3574468690184214,0.35744293795728416,0.35743491243289166,0.35743491243289166,1.0,1.0,0.0,,0.2886987730020726,0.28869908700270075,0.6439873545692139,0.28869908700270075,0.2886992144476302,0.642243880749356,0.28870132192039344,0.2886992144476302,0.6422045574982819,0.28869247172665485,0.045655552806689835,0.04568951841566394,0.045655552806689835,0.04569880218884535,0.045655552806689835,0.04568951841566394,0.04565613291156168,0.04569822215468774,0.2886291288434449,0.28859721155289486,0.28863752046727864,0.28859677006348616,0.2886197219658132,0.2886184478589979,0.2886197219658132,0.2886197219658132,0.2886197219658132,0.2886197219658132,0.28861984937711344,0.2886197219658132,0.28861984937711344,0.28861984937711344,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.1332410024537754,0.13324148320213075,0.13325919537201633,0.1334513001488356,0.13328452660244144,0.13328452660244144,0.1332839719804995,0.13328452660244144,0.13324148320213075,0.13327250895033568,0.13328452660244144,0.13328404590275586,0.13327250895033568,0.1332839719804995,0.1167974169630847,0.1167974819381466,0.11678171048122583,0.1167974169630847,0.31043657573384176,0.31044076935139786,0.3104232979817636,0.3104600092966276,0.31044076935139786,0.31041821058310737,0.3104230033769725,0.31044242236256897,0.31041821058310737,0.3104230033769725,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
8,0.29508191014145246,0.2950785714876297,0.2950774942819246,0.29507826472930454,0.2950785714876297,0.3279288964921815,0.32794402834446934,0.3279288964921815,0.3279370939192332,0.3279288964921815,0.32794402834446934,0.3279284755421731,0.3279369558756797,0.35738644989980095,0.35738644989980095,0.35733973801770674,0.35734664633754776,0.3573441228990368,0.3573062486726691,0.3573362827433366,0.3573362827433366,1.0,1.0,0.0,,0.2887354129833553,0.2887357269678089,0.28870257975994756,0.2887357269678089,0.28873408864668243,0.28873408864668243,0.28873619642734955,0.28873408864668243,0.28873408864668243,0.28874058529940544,0.045473803478524095,0.04552297908472658,0.045473803478524095,0.04553347787054984,0.04547319562123926,0.04552297908472658,0.045473775836958184,0.045533505546269566,0.28869534661249757,0.2886166370868763,0.2887015324467895,0.2886148711292416,0.2886859395010111,0.2886846651018796,0.2886859395010111,0.2886859395010111,0.2886859395010111,0.2886859395010111,0.28868606694154314,0.2886859395010111,0.28868606694154314,0.28868606694154314,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.1333774465649363,0.13337792723761285,0.13339730274634,0.1335910414721194,0.1334215182221039,0.1334215182221039,0.13342096360016195,0.1334215182221039,0.13337792723761285,0.13340950246948843,0.1334215182221039,0.1334210375983969,0.13340950246948843,0.13342096360016195,0.1169615270358828,0.11696103579659908,0.11694081362902041,0.11696097073055128,0.310625539469746,0.31063016633485996,0.3106013878850217,0.3106272617087549,0.31063016633485996,0.31060760731974946,0.3106123987972522,0.3106318296307688,0.31060760731974946,0.3106123987972522,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
9,0.29533343922504673,0.2953640407124372,0.2953633980511546,0.2953641692450293,0.2953640407124372,0.327776091639133,0.3277920687177428,0.3277756706891246,0.32778807924718123,0.3277756706891246,0.3277920687177428,0.3277756706891246,0.32778836221157887,0.35724701065655246,0.35724701065655246,0.3571691013733039,0.35718060073647184,0.3571794538952017,0.3571801092321686,0.357172052841659,0.357172052841659,1.0,1.0,0.0,,0.28894200950432286,0.28894188195221265,0.2889374405122437,0.28894188195221265,0.2889411266132076,0.2889411266132076,0.2889432362218107,0.2889411266132076,0.2889411266132076,0.2889449576313644,0.045168051264251975,0.04523974066057765,0.045168051264251975,0.04524598374351391,0.045168051264251975,0.04523974066057765,0.045168631665455004,0.04524601124449172,0.2888984144375926,0.2888236956195421,0.28890681224315196,0.28882281264072474,0.28888812370848216,0.28888684841681195,0.28888812370848216,0.28888812370848216,0.28888812370848216,0.28888812370848216,0.28888825123826845,0.28888812370848216,0.28888825123826845,0.28888825123826845,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.13357545692137712,0.1335753828336764,0.13357312619076012,0.13376793624246672,0.1336028795971226,0.13360343421906457,0.1336028795971226,0.1336028795971226,0.1335753828336764,0.13359308487774577,0.13360343421906457,0.13360295369625225,0.13359308487774577,0.1336028795971226,0.11716847261920789,0.11716798149504916,0.11716556073289808,0.11716847261920789,0.3110747084419875,0.3110793325754558,0.3110670278271989,0.310857505289086,0.3110793325754558,0.3110602481444767,0.3110654708691599,0.3108433923363039,0.3110602481444767,0.3110654708691599,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
